student_id,display_name,major_code,class_year,gpa_band,target_path_id,is_pivoting,created_at,is_synthetic
ST0652,Jason Young,ME,Junior,3.8+,CP15,false,2026-09-19,true
ST0653,Cole Garcia,BME,Junior,3.0-3.4,CP18,false,2026-09-10,true
ST0654,Tyler Hall,BIT,Sophomore,3.0-3.4,CP13,false,2026-08-28,true
ST0655,Tyler Garcia,BME,Senior,<3.0,CP18,false,2026-09-16,true
ST0656,Diego Anderson,ME,Senior,3.0-3.4,CP15,false,2026-09-16,true
ST0657,Luke Garcia,FIN,Freshman,3.8+,CP05,false,2026-09-18,true
ST0658,Sofia Garcia,ISE,Senior,3.0-3.4,CP07,false,2026-08-31,true
ST0659,Aisha Williams,CS,Freshman,3.5-3.7,CP11,false,2026-08-23,true
ST0660,Maya Lee,BIT,Senior,3.0-3.4,CP07,false,2026-09-04,true
ST0661,Diego Nguyen,CMDA,Junior,3.8+,CP02,false,2026-09-13,true
ST0662,Ava Hall,MKTG,Senior,3.5-3.7,CP14,false,2026-08-26,true
ST0663,Chloe Wilson,BIT,Sophomore,<3.0,CP11,false,2026-09-06,true
ST0664,Ava Hall,CMDA,Freshman,<3.0,CP11,true,2026-08-21,true
ST0665,Nina Kim,CS,Senior,3.0-3.4,CP08,false,2026-09-02,true
ST0666,Aisha Singh,BIO,Sophomore,3.8+,CP18,false,2026-09-02,true
ST0667,Andre Chen,FIN,Junior,3.5-3.7,CP09,false,2026-08-22,true
ST0668,Tyler Chen,ME,Senior,3.8+,CP15,false,2026-08-24,true
ST0669,Fatima Singh,CPE,Junior,<3.0,CP10,false,2026-08-22,true
ST0670,Nina Moore,STAT,Junior,<3.0,CP06,false,2026-09-15,true
ST0671,Tyler Brown,CEE,Junior,<3.0,CP17,false,2026-09-14,true
ST0672,Ben Williams,ME,Freshman,3.0-3.4,CP15,false,2026-09-13,true
ST0673,Sofia Patel,ECON,Senior,3.8+,CP04,false,2026-08-25,true
ST0674,Aiden Johnson,CS,Freshman,3.5-3.7,CP03,false,2026-09-07,true
ST0675,Hannah Chen,CS,Freshman,3.0-3.4,CP02,false,2026-09-11,true
ST0676,Tyler Clark,STAT,Freshman,3.8+,CP02,false,2026-09-07,true
ST0677,Ines Nguyen,EE,Junior,3.5-3.7,CP16,false,2026-09-18,true
ST0678,Ryan Patel,ME,Freshman,<3.0,CP08,true,2026-09-09,true
ST0679,Caleb Hall,CS,Junior,3.0-3.4,CP10,false,2026-09-02,true
ST0680,Ben Lopez,BIT,Junior,<3.0,CP07,false,2026-09-10,true
ST0681,Ben Chen,CPE,Sophomore,<3.0,CP03,false,2026-09-16,true
ST0682,Chloe Clark,PSCI,Freshman,3.8+,CP19,false,2026-09-19,true
ST0683,Fatima Martinez,ACIS,Senior,<3.0,CP09,false,2026-09-10,true
ST0684,Mei Brown,CPE,Sophomore,<3.0,CP10,false,2026-09-13,true
ST0685,Nina Smith,CS,Freshman,3.5-3.7,CP06,false,2026-09-18,true
ST0686,Chloe Singh,ACIS,Sophomore,3.8+,CP08,true,2026-09-14,true
ST0687,Cole Young,FIN,Sophomore,3.0-3.4,CP03,true,2026-09-11,true
ST0688,Hannah Thomas,MATH,Senior,3.8+,CP02,false,2026-08-25,true
ST0689,Ben Martinez,STAT,Sophomore,3.8+,CP02,false,2026-08-31,true
ST0690,Sara Martinez,BIT,Senior,3.5-3.7,CP11,false,2026-09-02,true
ST0691,Zoe Wilson,ECON,Junior,3.5-3.7,CP05,false,2026-09-16,true
ST0692,Zoe Singh,CPE,Senior,3.0-3.4,CP01,false,2026-09-13,true
ST0693,Ava Moore,FIN,Senior,3.8+,CP18,true,2026-08-28,true
ST0694,Tyler Williams,FIN,Senior,3.5-3.7,CP05,false,2026-09-15,true
ST0695,Diego Moore,ECON,Junior,3.8+,CP04,false,2026-08-21,true
ST0696,Ryan Anderson,BIO,Freshman,3.5-3.7,CP18,false,2026-09-08,true
ST0697,Aisha Lee,BME,Senior,3.5-3.7,CP18,false,2026-09-11,true
ST0698,Emily Clark,STAT,Junior,3.5-3.7,CP08,true,2026-09-18,true
ST0699,Diego Lee,CS,Sophomore,3.8+,CP01,false,2026-08-25,true
ST0700,Andre Patel,MKTG,Senior,3.5-3.7,CP03,true,2026-08-30,true
ST0701,Ines Garcia,CS,Junior,3.0-3.4,CP12,false,2026-09-12,true
ST0702,Mei Brown,CPE,Sophomore,3.8+,CP03,false,2026-08-25,true
ST0703,Yara Thomas,ECON,Sophomore,<3.0,CP02,false,2026-08-31,true
ST0704,Raj Young,ACIS,Junior,3.8+,CP11,true,2026-09-19,true
ST0705,Liam Johnson,CPE,Sophomore,3.8+,CP03,false,2026-09-04,true
ST0706,Cole Garcia,FIN,Junior,<3.0,CP04,false,2026-08-27,true
ST0707,Sara Singh,ME,Sophomore,3.0-3.4,CP15,false,2026-08-27,true
ST0708,Ethan Young,ME,Senior,3.0-3.4,CP15,false,2026-09-18,true
ST0709,Olivia Wilson,ID,Junior,3.5-3.7,CP11,false,2026-08-30,true
ST0710,Hannah Nguyen,BIT,Sophomore,3.0-3.4,CP08,false,2026-08-21,true
ST0711,Ben Hall,ACIS,Junior,3.5-3.7,CP09,false,2026-09-19,true
ST0712,Cole Wilson,FIN,Sophomore,3.0-3.4,CP04,false,2026-09-14,true
ST0713,Priya Garcia,CS,Junior,3.5-3.7,CP08,false,2026-09-07,true
ST0714,Zoe Lee,ACIS,Junior,3.5-3.7,CP08,true,2026-09-01,true
ST0715,Sara Williams,BME,Sophomore,3.8+,CP18,false,2026-09-05,true
ST0716,Maya Kim,CPE,Sophomore,3.5-3.7,CP16,false,2026-09-01,true
ST0717,Ryan Clark,CMDA,Freshman,3.8+,CP17,true,2026-09-11,true
ST0718,Kevin Hall,ME,Junior,<3.0,CP15,false,2026-09-06,true
ST0719,Ethan Lopez,BIO,Freshman,3.5-3.7,CP03,true,2026-09-17,true
ST0720,Liam Singh,STAT,Junior,<3.0,CP06,false,2026-08-31,true
ST0721,Mei Moore,STAT,Junior,3.5-3.7,CP02,false,2026-08-29,true
ST0722,Sofia Nguyen,CPE,Sophomore,3.0-3.4,CP01,false,2026-09-08,true
ST0723,Mei Davis,CS,Freshman,<3.0,CP11,false,2026-09-19,true
ST0724,Yara Brown,BME,Senior,3.0-3.4,CP18,false,2026-08-21,true
ST0725,Chloe Moore,ACIS,Senior,3.8+,CP04,false,2026-09-11,true
ST0726,Sara Nguyen,STAT,Junior,3.8+,CP06,false,2026-08-26,true
ST0727,Chloe Nguyen,FIN,Junior,3.8+,CP09,false,2026-09-02,true
ST0728,Ethan Davis,ME,Senior,3.5-3.7,CP15,false,2026-09-07,true
ST0729,Omar Brown,FIN,Freshman,3.8+,CP07,false,2026-08-26,true
ST0730,Ethan Thomas,ECON,Freshman,3.5-3.7,CP02,false,2026-08-29,true
ST0731,Yara Wilson,CMDA,Sophomore,3.8+,CP08,false,2026-08-20,true
ST0732,Grace Brown,ECON,Freshman,<3.0,CP04,false,2026-08-20,true
ST0733,Chloe Moore,ACIS,Sophomore,3.5-3.7,CP04,false,2026-09-03,true
ST0734,Olivia Moore,CS,Senior,3.0-3.4,CP02,false,2026-08-21,true
ST0735,Noah Lee,ACIS,Junior,3.8+,CP09,false,2026-08-29,true
ST0736,Mei Jackson,MGT,Sophomore,3.8+,CP11,false,2026-09-13,true
ST0737,Marcus Chen,MGT,Senior,3.8+,CP07,false,2026-09-19,true
ST0738,Raj Singh,BME,Freshman,3.0-3.4,CP18,false,2026-09-02,true
ST0739,Grace Anderson,ACIS,Freshman,3.8+,CP09,false,2026-09-10,true
ST0740,Kevin Clark,ISE,Junior,<3.0,CP08,false,2026-09-15,true
ST0741,Sara Jackson,CS,Sophomore,<3.0,CP07,true,2026-09-06,true
ST0742,Yara Martinez,ECON,Junior,<3.0,CP19,false,2026-08-22,true
ST0743,Sofia Martinez,ISE,Freshman,3.0-3.4,CP06,true,2026-08-27,true
ST0744,Leah Williams,CPE,Sophomore,<3.0,CP10,false,2026-09-18,true
ST0745,Marcus Brown,BIO,Freshman,<3.0,CP15,true,2026-09-10,true
ST0746,Ines Nguyen,ME,Freshman,3.8+,CP15,false,2026-08-26,true
ST0747,Priya Williams,ECON,Junior,3.0-3.4,CP19,false,2026-08-22,true
ST0748,Andre Hall,EE,Freshman,3.5-3.7,CP08,true,2026-09-13,true
ST0749,Hannah Young,MGT,Junior,3.0-3.4,CP07,false,2026-08-26,true
ST0750,Hannah Nguyen,ECON,Junior,3.5-3.7,CP04,false,2026-09-06,true
ST0751,Ryan Smith,ISE,Senior,<3.0,CP08,false,2026-09-01,true
ST0752,Zoe Kim,COMM,Sophomore,3.0-3.4,CP19,false,2026-09-06,true
ST0753,Aisha Williams,ID,Freshman,<3.0,CP12,false,2026-09-18,true
ST0754,Cole Moore,CS,Junior,3.5-3.7,CP02,false,2026-09-19,true
ST0755,Hannah Patel,ECON,Junior,<3.0,CP19,false,2026-09-02,true
ST0756,Marcus Moore,EE,Senior,3.5-3.7,CP16,false,2026-09-05,true
ST0757,Ben Young,COMM,Senior,3.8+,CP19,false,2026-08-24,true
ST0758,Ben Jackson,COMM,Sophomore,3.8+,CP04,true,2026-09-13,true
ST0759,Diego Singh,EE,Freshman,<3.0,CP04,true,2026-09-16,true
ST0760,Chloe Davis,CMDA,Senior,3.5-3.7,CP06,false,2026-09-19,true
ST0761,Maya Wilson,CEE,Junior,3.0-3.4,CP17,false,2026-09-05,true
ST0762,Omar Johnson,ACIS,Junior,3.5-3.7,CP16,true,2026-09-03,true
ST0763,Nina Chen,ECON,Senior,<3.0,CP07,false,2026-09-04,true
ST0764,Andre Moore,ME,Junior,<3.0,CP15,false,2026-09-03,true
ST0765,Tyler Kim,CPE,Freshman,<3.0,CP10,false,2026-09-01,true
ST0766,Yara Hall,CPE,Freshman,3.5-3.7,CP19,true,2026-08-26,true
ST0767,Noah Chen,CPE,Sophomore,3.5-3.7,CP16,false,2026-08-30,true
ST0768,Andre Anderson,CMDA,Junior,3.0-3.4,CP03,false,2026-08-27,true
ST0769,Zoe Jackson,CEE,Junior,3.5-3.7,CP17,false,2026-09-15,true
ST0770,Ryan Hall,FIN,Junior,<3.0,CP04,false,2026-09-07,true
ST0771,Sara Wilson,CEE,Junior,3.8+,CP17,false,2026-08-31,true
ST0772,Aiden Thomas,CMDA,Senior,3.8+,CP02,false,2026-08-21,true
ST0773,Kevin Nguyen,CS,Junior,<3.0,CP12,false,2026-09-15,true
ST0774,Emily Garcia,MATH,Senior,3.5-3.7,CP01,false,2026-09-09,true
ST0775,Olivia Davis,FIN,Junior,3.8+,CP09,false,2026-08-28,true
ST0776,Emily Chen,CS,Senior,3.8+,CP06,false,2026-09-03,true
ST0777,Diego Kim,CS,Senior,<3.0,CP12,false,2026-09-04,true
ST0778,Luke Anderson,ECON,Senior,<3.0,CP19,false,2026-08-22,true
ST0779,Ryan Williams,ME,Junior,3.8+,CP15,false,2026-09-11,true
ST0780,Sara Thomas,FIN,Sophomore,<3.0,CP07,false,2026-09-13,true
ST0781,Diego Anderson,FIN,Sophomore,<3.0,CP04,false,2026-09-06,true
ST0782,Nina Garcia,CMDA,Senior,3.0-3.4,CP06,false,2026-09-05,true
ST0783,Grace Lopez,BIT,Senior,3.0-3.4,CP07,false,2026-09-06,true
ST0784,Jordan Chen,ME,Sophomore,3.5-3.7,CP15,false,2026-08-20,true
ST0785,Zoe Williams,FIN,Sophomore,3.0-3.4,CP04,false,2026-08-20,true
ST0786,Emily Nguyen,ME,Senior,<3.0,CP03,true,2026-08-20,true
ST0787,Aisha Wilson,MGT,Sophomore,3.8+,CP14,false,2026-09-07,true
ST0788,Maya Singh,CPE,Junior,3.8+,CP04,true,2026-08-24,true
ST0789,Grace Patel,CS,Sophomore,3.5-3.7,CP02,false,2026-08-25,true
ST0790,Jason Martinez,BIO,Sophomore,3.8+,CP18,false,2026-09-17,true
ST0791,Aisha Kim,CPE,Freshman,3.8+,CP14,true,2026-09-05,true
ST0792,Jason Anderson,BIO,Senior,3.8+,CP18,false,2026-09-16,true
ST0793,Zoe Smith,BIT,Sophomore,3.8+,CP07,false,2026-08-30,true
ST0794,Aisha Martinez,FIN,Sophomore,<3.0,CP05,false,2026-09-18,true
ST0795,Yara Martinez,ECON,Junior,<3.0,CP04,false,2026-09-10,true
ST0796,Ines Garcia,CS,Senior,3.8+,CP01,false,2026-09-12,true
ST0797,Nina Johnson,CEE,Senior,3.8+,CP17,false,2026-08-28,true
ST0798,Nina Martinez,BIT,Senior,3.0-3.4,CP07,false,2026-08-31,true
ST0799,Tyler Brown,MGT,Junior,3.0-3.4,CP04,true,2026-09-11,true
ST0800,Aisha Patel,EE,Sophomore,3.0-3.4,CP04,true,2026-09-10,true
ST0801,Marcus Martinez,CMDA,Senior,3.0-3.4,CP03,false,2026-09-15,true
ST0802,Caleb Young,BIO,Junior,3.8+,CP04,true,2026-08-20,true
ST0803,Nina Smith,ACIS,Junior,3.0-3.4,CP09,false,2026-09-09,true
ST0804,Caleb Jackson,CPE,Senior,<3.0,CP01,false,2026-08-25,true
ST0805,Ava Lee,ECON,Freshman,3.5-3.7,CP05,false,2026-09-18,true
ST0806,Marcus Thomas,BME,Sophomore,3.5-3.7,CP09,true,2026-09-15,true
ST0807,Sara Martinez,ME,Sophomore,<3.0,CP15,false,2026-08-24,true
ST0808,Raj Hall,ME,Sophomore,3.5-3.7,CP15,false,2026-09-04,true
ST0809,Fatima Singh,PSCI,Sophomore,3.5-3.7,CP19,false,2026-09-06,true
ST0810,Diego Patel,CMDA,Freshman,<3.0,CP11,true,2026-09-10,true
ST0811,Aisha Smith,ACIS,Junior,3.5-3.7,CP04,false,2026-08-21,true
ST0812,Ines Brown,BIT,Freshman,3.8+,CP11,false,2026-08-31,true
ST0813,Chloe Jackson,MKTG,Freshman,3.0-3.4,CP11,true,2026-08-26,true
ST0814,Grace Garcia,ACIS,Senior,3.8+,CP09,false,2026-09-10,true
ST0815,Cole Johnson,CMDA,Sophomore,3.0-3.4,CP03,false,2026-09-09,true
ST0816,Omar Lopez,ACIS,Junior,3.0-3.4,CP09,false,2026-08-29,true
ST0817,Raj Chen,FIN,Freshman,3.8+,CP06,true,2026-09-10,true
ST0818,Aiden Anderson,BIT,Senior,3.0-3.4,CP07,false,2026-08-30,true
ST0819,Priya Thomas,PSCI,Senior,<3.0,CP19,false,2026-09-15,true
ST0820,Maya Singh,ME,Senior,3.0-3.4,CP06,true,2026-08-28,true
ST0821,Ines Davis,ISE,Senior,3.8+,CP07,false,2026-09-04,true
ST0822,Mei Smith,BIT,Senior,3.5-3.7,CP13,false,2026-08-30,true
ST0823,Noah Martinez,BME,Junior,3.5-3.7,CP18,false,2026-09-19,true
ST0824,Maya Johnson,CS,Freshman,3.5-3.7,CP12,false,2026-09-17,true
ST0825,Andre Chen,FIN,Senior,3.5-3.7,CP05,false,2026-09-08,true
ST0826,Ryan Thomas,CS,Senior,<3.0,CP11,false,2026-09-15,true
ST0827,Grace Hall,CS,Junior,<3.0,CP10,false,2026-09-15,true
ST0828,Fatima Patel,MATH,Sophomore,<3.0,CP02,false,2026-09-08,true
ST0829,Mei Young,CMDA,Senior,3.5-3.7,CP08,false,2026-09-08,true
ST0830,Chloe Jackson,ME,Sophomore,<3.0,CP15,false,2026-08-23,true
ST0831,Fatima Chen,FIN,Senior,3.5-3.7,CP05,false,2026-09-05,true
ST0832,Hannah Thomas,CS,Sophomore,3.8+,CP02,false,2026-08-24,true
ST0833,Nina Patel,PSCI,Junior,3.0-3.4,CP19,false,2026-09-18,true
ST0834,Ines Jackson,ME,Senior,3.8+,CP15,false,2026-08-28,true
ST0835,Liam Garcia,ID,Junior,3.8+,CP11,false,2026-09-09,true
ST0836,Fatima Lopez,PSCI,Freshman,3.5-3.7,CP19,false,2026-08-31,true
ST0837,Raj Wilson,CS,Freshman,3.5-3.7,CP02,false,2026-09-06,true
ST0838,Aisha Davis,CS,Freshman,3.8+,CP02,false,2026-09-06,true
ST0839,Ethan Lee,PSCI,Junior,<3.0,CP19,false,2026-08-27,true
ST0840,Kevin Smith,ACIS,Freshman,<3.0,CP09,false,2026-08-25,true
ST0841,Chloe Patel,BIT,Freshman,3.8+,CP10,false,2026-09-13,true
ST0842,Noah Patel,ME,Freshman,3.0-3.4,CP15,false,2026-08-24,true
ST0843,Chloe Lopez,BIO,Junior,3.5-3.7,CP18,false,2026-09-18,true
ST0844,Aisha Williams,MATH,Freshman,<3.0,CP01,false,2026-09-14,true
ST0845,Jason Kim,ME,Sophomore,3.0-3.4,CP15,false,2026-09-12,true
ST0846,Ethan Moore,CPE,Freshman,3.8+,CP14,true,2026-08-27,true
ST0847,Sara Martinez,MGT,Senior,<3.0,CP13,false,2026-08-24,true
ST0848,Ines Nguyen,CPE,Freshman,3.8+,CP16,false,2026-08-25,true
ST0849,Fatima Wilson,CS,Junior,3.8+,CP03,false,2026-09-13,true
ST0850,Kevin Martinez,CMDA,Junior,3.8+,CP08,false,2026-08-22,true
ST0851,Andre Moore,CS,Junior,3.0-3.4,CP08,false,2026-08-20,true
ST0852,Zoe Nguyen,ME,Junior,3.0-3.4,CP03,true,2026-09-09,true
ST0853,Jordan Young,PSCI,Junior,3.8+,CP19,false,2026-09-10,true
ST0854,Chloe Brown,FIN,Senior,3.8+,CP05,false,2026-09-14,true
ST0855,Kevin Davis,CS,Sophomore,3.8+,CP01,false,2026-08-23,true
ST0856,Mei Thomas,CS,Freshman,3.5-3.7,CP10,false,2026-08-31,true
ST0857,Marcus Davis,CEE,Junior,3.0-3.4,CP17,false,2026-09-11,true
ST0858,Chloe Hall,MKTG,Freshman,<3.0,CP04,true,2026-08-20,true
ST0859,Leah Moore,CS,Junior,3.8+,CP06,false,2026-08-21,true
ST0860,Chloe Singh,CS,Senior,3.8+,CP08,false,2026-09-14,true
ST0861,Liam Hall,CMDA,Freshman,3.5-3.7,CP02,false,2026-08-21,true
ST0862,Ava Clark,FIN,Sophomore,3.0-3.4,CP09,false,2026-08-22,true
ST0863,Mei Wilson,BIO,Senior,3.0-3.4,CP18,false,2026-09-17,true
ST0864,Olivia Brown,CS,Freshman,3.8+,CP19,true,2026-08-27,true
ST0865,Ethan Moore,PSCI,Freshman,3.0-3.4,CP19,false,2026-08-30,true
ST0866,Zoe Garcia,MATH,Senior,3.5-3.7,CP02,false,2026-09-17,true
ST0867,Emily Garcia,CS,Junior,3.8+,CP01,false,2026-09-15,true
ST0868,Aiden Williams,FIN,Sophomore,<3.0,CP09,false,2026-09-05,true
ST0869,Andre Hall,FIN,Sophomore,3.8+,CP09,false,2026-09-08,true
ST0870,Sofia Williams,COMM,Senior,3.0-3.4,CP13,true,2026-08-29,true
ST0871,Caleb Jackson,CS,Junior,3.5-3.7,CP07,true,2026-09-09,true
ST0872,Zoe Singh,EE,Sophomore,3.0-3.4,CP16,false,2026-09-02,true
ST0873,Ava Moore,CPE,Sophomore,3.0-3.4,CP02,true,2026-09-02,true
ST0874,Fatima Hall,BIT,Freshman,3.5-3.7,CP07,false,2026-09-17,true
ST0875,Kevin Brown,STAT,Senior,3.0-3.4,CP06,false,2026-08-21,true
ST0876,Luke Martinez,CPE,Senior,3.8+,CP03,false,2026-09-09,true
ST0877,Priya Anderson,PSCI,Junior,<3.0,CP19,false,2026-09-14,true
ST0878,Noah Hall,ISE,Freshman,3.0-3.4,CP03,true,2026-08-20,true
ST0879,Yara Nguyen,CPE,Sophomore,3.8+,CP01,false,2026-09-10,true
ST0880,Jordan Jackson,BIO,Senior,3.8+,CP01,true,2026-09-12,true
ST0881,Noah Garcia,ME,Senior,3.8+,CP15,false,2026-09-12,true
ST0882,Hannah Thomas,MATH,Junior,3.8+,CP06,false,2026-08-30,true
ST0883,Raj Smith,CEE,Freshman,3.0-3.4,CP06,true,2026-09-18,true
ST0884,Noah Anderson,CEE,Freshman,3.8+,CP17,false,2026-09-12,true
ST0885,Omar Anderson,BIT,Junior,3.8+,CP11,false,2026-09-09,true
ST0886,Luke Johnson,ECON,Sophomore,3.0-3.4,CP04,false,2026-09-07,true
ST0887,Maya Johnson,FIN,Junior,3.0-3.4,CP09,false,2026-08-26,true
ST0888,Sofia Smith,CS,Freshman,<3.0,CP01,false,2026-09-17,true
ST0889,Olivia Nguyen,MGT,Freshman,3.8+,CP02,true,2026-08-29,true
ST0890,Aiden Martinez,ME,Senior,<3.0,CP15,false,2026-09-11,true
ST0891,Ava Patel,CS,Junior,3.8+,CP12,false,2026-08-28,true
ST0892,Jason Nguyen,ME,Junior,3.8+,CP15,false,2026-09-11,true
ST0893,Zoe Lopez,ID,Sophomore,3.0-3.4,CP11,false,2026-09-01,true
ST0894,Emily Martinez,MKTG,Senior,3.0-3.4,CP04,true,2026-09-12,true
ST0895,Marcus Anderson,ID,Sophomore,<3.0,CP06,true,2026-08-23,true
ST0896,Caleb Davis,FIN,Junior,3.5-3.7,CP07,false,2026-08-28,true
ST0897,Ryan Thomas,BIT,Senior,<3.0,CP13,false,2026-08-22,true
ST0898,Grace Nguyen,ACIS,Junior,<3.0,CP04,false,2026-08-27,true
ST0899,Ryan Davis,ISE,Junior,3.0-3.4,CP08,false,2026-08-24,true
ST0900,Jordan Martinez,CS,Freshman,3.8+,CP02,false,2026-09-06,true
ST0901,Priya Jackson,CS,Sophomore,<3.0,CP12,false,2026-08-26,true
ST0902,Maya Young,CEE,Senior,<3.0,CP17,false,2026-09-16,true
ST0903,Ryan Brown,CPE,Senior,3.0-3.4,CP10,false,2026-09-03,true
ST0904,Noah Johnson,BIO,Freshman,3.5-3.7,CP18,false,2026-09-08,true
ST0905,Tyler Patel,FIN,Senior,3.8+,CP04,false,2026-08-21,true
ST0906,Priya Davis,CS,Freshman,<3.0,CP06,false,2026-08-25,true
ST0907,Olivia Moore,ECON,Senior,3.8+,CP11,true,2026-09-13,true
ST0908,Ines Garcia,CPE,Senior,<3.0,CP01,false,2026-09-18,true
ST0909,Olivia Thomas,CS,Senior,<3.0,CP04,true,2026-09-17,true
ST0910,Ines Singh,ACIS,Sophomore,<3.0,CP09,false,2026-08-31,true
ST0911,Raj Smith,CS,Senior,3.0-3.4,CP08,false,2026-09-15,true
ST0912,Andre Patel,CS,Senior,3.0-3.4,CP06,false,2026-09-04,true
ST0913,Diego Chen,COMM,Freshman,3.0-3.4,CP12,false,2026-08-29,true
ST0914,Mei Smith,MATH,Senior,3.8+,CP02,false,2026-09-17,true
ST0915,Aiden Brown,ID,Freshman,3.0-3.4,CP03,true,2026-09-14,true
ST0916,Jason Brown,CMDA,Junior,<3.0,CP06,false,2026-09-03,true
ST0917,Zoe Kim,CS,Sophomore,3.8+,CP03,false,2026-09-04,true
ST0918,Chloe Lee,ACIS,Senior,3.5-3.7,CP13,true,2026-08-26,true
ST0919,Grace Clark,ISE,Freshman,<3.0,CP08,false,2026-08-28,true
ST0920,Priya Garcia,MKTG,Freshman,3.5-3.7,CP14,false,2026-09-04,true
ST0921,Noah Smith,CMDA,Freshman,3.5-3.7,CP03,false,2026-08-28,true
ST0922,Mei Davis,COMM,Junior,3.0-3.4,CP14,false,2026-08-26,true
ST0923,Leah Clark,ECON,Sophomore,<3.0,CP07,false,2026-09-14,true
ST0924,Emily Brown,MGT,Junior,<3.0,CP14,false,2026-09-02,true
ST0925,Jason Wilson,CPE,Junior,3.5-3.7,CP01,false,2026-09-19,true
ST0926,Omar Clark,FIN,Sophomore,3.0-3.4,CP11,true,2026-09-19,true
ST0927,Jason Singh,CEE,Sophomore,3.8+,CP17,false,2026-08-22,true
ST0928,Zoe Brown,MKTG,Sophomore,3.5-3.7,CP14,false,2026-09-14,true
ST0929,Ethan Martinez,CS,Senior,3.8+,CP11,false,2026-08-23,true
ST0930,Raj Smith,CS,Freshman,3.5-3.7,CP08,false,2026-09-19,true
ST0931,Grace Wilson,EE,Freshman,3.5-3.7,CP11,true,2026-09-05,true
ST0932,Maya Brown,ACIS,Senior,3.0-3.4,CP09,false,2026-09-19,true
ST0933,Marcus Jackson,EE,Senior,3.8+,CP16,false,2026-08-24,true
ST0934,Omar Chen,MATH,Senior,3.5-3.7,CP02,false,2026-09-05,true
ST0935,Kevin Chen,CPE,Senior,3.5-3.7,CP10,false,2026-09-16,true
ST0936,Marcus Smith,ISE,Freshman,3.5-3.7,CP02,true,2026-09-13,true
ST0937,Aiden Williams,CS,Senior,3.5-3.7,CP03,false,2026-08-25,true
ST0938,Mei Jackson,ECON,Freshman,3.5-3.7,CP02,false,2026-08-25,true
ST0939,Kevin Clark,EE,Sophomore,3.5-3.7,CP08,true,2026-08-25,true
ST0940,Ethan Anderson,ME,Sophomore,3.5-3.7,CP08,true,2026-08-24,true
ST0941,Jason Moore,CS,Freshman,3.8+,CP02,false,2026-08-26,true
ST0942,Maya Singh,EE,Junior,3.0-3.4,CP16,false,2026-08-31,true
ST0943,Noah Anderson,BIT,Senior,3.5-3.7,CP17,true,2026-09-18,true
ST0944,Mei Johnson,CMDA,Sophomore,3.8+,CP03,false,2026-09-14,true
ST0945,Ava Thomas,BIT,Junior,3.5-3.7,CP10,false,2026-09-06,true
ST0946,Maya Chen,BIT,Junior,<3.0,CP11,false,2026-09-13,true
ST0947,Luke Hall,CPE,Senior,3.8+,CP10,false,2026-08-22,true
ST0948,Grace Garcia,BIT,Senior,3.8+,CP07,false,2026-08-20,true
ST0949,Ben Hall,COMM,Sophomore,3.0-3.4,CP12,false,2026-09-18,true
ST0950,Chloe Williams,CPE,Junior,<3.0,CP07,true,2026-08-20,true
ST0951,Luke Brown,MKTG,Freshman,3.8+,CP14,false,2026-09-12,true
ST0952,Raj Chen,CEE,Freshman,<3.0,CP17,false,2026-08-29,true
ST0953,Yara Davis,ISE,Freshman,3.0-3.4,CP13,false,2026-09-02,true
ST0954,Sofia Jackson,CS,Freshman,3.5-3.7,CP01,false,2026-09-06,true
ST0955,Ava Williams,MKTG,Senior,3.8+,CP14,false,2026-08-28,true
ST0956,Leah Chen,CPE,Sophomore,<3.0,CP16,false,2026-09-01,true
ST0957,Jordan Jackson,FIN,Sophomore,3.0-3.4,CP04,false,2026-09-14,true
ST0958,Caleb Hall,CPE,Junior,3.5-3.7,CP10,false,2026-09-08,true
ST0959,Andre Smith,ISE,Senior,3.0-3.4,CP03,true,2026-09-13,true
ST0960,Ava Jackson,CS,Freshman,3.8+,CP02,false,2026-09-06,true
ST0961,Caleb Jackson,CPE,Freshman,3.8+,CP15,true,2026-09-02,true
ST0962,Liam Brown,ECON,Senior,<3.0,CP12,true,2026-09-15,true
ST0963,Omar Lopez,CPE,Senior,<3.0,CP01,false,2026-09-19,true
ST0964,Zoe Young,ME,Senior,3.0-3.4,CP15,false,2026-08-22,true
ST0965,Fatima Lee,CMDA,Junior,<3.0,CP06,false,2026-09-15,true
ST0966,Aiden Martinez,MGT,Sophomore,<3.0,CP13,false,2026-09-03,true
ST0967,Hannah Williams,ECON,Freshman,<3.0,CP17,true,2026-09-17,true
ST0968,Emily Hall,CS,Freshman,3.5-3.7,CP02,false,2026-09-06,true
ST0969,Aiden Singh,CS,Freshman,3.8+,CP01,false,2026-09-03,true
ST0970,Andre Hall,BIO,Freshman,3.8+,CP18,false,2026-08-29,true
ST0971,Ava Kim,CS,Sophomore,<3.0,CP06,false,2026-09-09,true
ST0972,Omar Nguyen,EE,Senior,3.0-3.4,CP16,false,2026-08-30,true
ST0973,Aiden Kim,FIN,Sophomore,3.5-3.7,CP09,false,2026-09-04,true
ST0974,Yara Lopez,BIT,Junior,3.8+,CP11,false,2026-09-12,true
ST0975,Jason Thomas,CS,Freshman,3.5-3.7,CP02,false,2026-09-08,true
ST0976,Aisha Hall,MATH,Freshman,3.0-3.4,CP01,false,2026-09-18,true
ST0977,Andre Martinez,FIN,Junior,<3.0,CP09,false,2026-09-12,true
